1605,Hilton Wyman II,M80+,99,11,13,18,10:32:00,2:24:23,0:06:37,8:01:00,0:00:00,0:00:00,19.717632624784923,-156.03295982993114
1533,Jakob Hoppe PhD,M80+,99,5,12,15,10:32:00,2:26:42,0:04:18,8:01:00,0:00:00,0:00:00,19.725175499117565,-156.0316777412711
2563,Tillman Jakubowski,M80+,99,8,22,3,10:31:00,2:22:16,0:07:44,8:01:00,0:00:00,0:00:00,19.6290860910607,-155.98608136345862
677,Horace Kertzmann,M50-54,10,87,78,83,10:41:00,0:56:17,0:09:43,5:39:30,0:02:30,3:53:00,19.6391514,-155.993898
2598,Marlin Sauer,M70-74,99,8,19,29,10:36:00,2:25:16,0:09:44,8:01:00,0:00:00,0:00:00,19.668111525457064,-156.0134594835874
2158,Braulio Kuvalis DVM,M75-79,99,0,21,18,10:35:00,2:30:20,0:03:40,8:01:00,0:00:00,0:00:00,19.649346590418016,-156.00039346489325
942,Vern Zemlak MD,M75-79,99,8,24,6,10:31:00,2:21:13,0:08:47,8:01:00,0:00:00,0:00:00,19.648152864856485,-155.9982148324124
2154,Mr. Andrew Gleason,M80+,99,7,21,17,10:31:00,2:24:22,0:05:38,8:01:00,0:00:00,0:00:00,19.647816122052628,-155.99730389699747
1625,Rigoberto Jerde,M80+,99,4,15,17,10:31:00,2:26:30,0:03:30,8:01:00,0:00:00,0:00:00,19.729301908322324,-156.03093378091964
1102,Zane Casper,M80+,99,8,9,-8,10:31:00,2:25:11,0:04:49,8:01:00,0:00:00,0:00:00,19.766173135949852,-156.0232130341889
1792,Stewart Bogan,M35-39,10,67,73,84,10:54:00,1:22:49,0:09:11,5:42:39,0:02:21,3:37:00,19.6391514,-155.993898
592,Oral Schowalter,M70-74,99,0,18,18,10:36:00,2:29:35,0:05:25,8:01:00,0:00:00,0:00:00,19.689599674441713,-156.02267139544617
171,Dr. Walker Hoeger,M80+,99,0,13,-4,10:34:00,2:30:53,0:02:07,8:01:00,0:00:00,0:00:00,19.720335036186682,-156.0326094522189
2085,Eliezer Greenfelder,M80+,99,7,14,22,10:35:00,2:25:47,0:08:13,8:01:00,0:00:00,0:00:00,19.678122040607306,-156.01954920694368
2405,Mr. Arvid Kreiger,M80+,99,-2,14,1,10:34:00,2:29:46,0:03:14,8:01:00,0:00:00,0:00:00,19.71122206616805,-156.03397959565729
1077,Alfreda Kozey,F25-29,10,75,74,87,11:18:00,1:12:31,0:09:29,5:59:51,0:07:09,3:49:00,19.6391514,-155.993898
575,Agnes Price,F30-34,10,79,91,74,11:19:00,1:12:13,0:04:47,5:17:56,0:09:04,4:35:00,19.6391514,-155.993898
2570,Harold Turner DDS,M25-29,10,84,84,73,11:03:00,0:59:44,0:10:16,5:22:40,0:04:20,4:26:00,19.6391514,-155.993898
707,Bill Grant,M35-39,10,75,77,85,10:58:00,1:11:21,0:05:39,5:44:56,0:03:04,3:53:00,19.6391514,-155.993898
2492,Lorenz Wisozk,M70-74,99,2,4,7,10:37:00,2:26:16,0:09:44,8:01:00,0:00:00,0:00:00,19.787938422837787,-156.00881536885345
180,Dr. Marcos Stamm,M80+,99,5,13,2,10:36:00,2:28:47,0:06:13,8:01:00,0:00:00,0:00:00,19.690102359132275,-156.0228992727373
1378,Geovanny Bednar III,M80+,99,4,17,7,10:34:00,2:30:14,0:02:46,8:01:00,0:00:00,0:00:00,19.673205446359802,-156.01668734504167
774,Dr. Eloise Gleichner II,F30-34,10,77,72,85,11:19:00,1:09:55,0:05:05,6:11:43,0:06:17,3:46:00,19.6391514,-155.993898
2345,Mozell Feeney,F35-39,10,90,94,69,11:17:00,0:55:25,0:02:35,5:21:09,0:02:51,4:55:00,19.6391514,-155.993898
765,Angelica Sipes,F50-54,10,64,79,81,11:12:00,1:19:44,0:07:16,5:43:56,0:05:04,3:56:00,19.6391514,-155.993898
518,Clay Runte I,M25-29,10,79,70,82,11:05:00,1:05:06,0:02:54,5:53:47,0:07:13,3:56:00,19.6391514,-155.993898
443,Prof. Durward Howell,M25-29,10,69,90,73,11:04:00,1:17:13,0:06:47,5:05:37,0:02:23,4:32:00,19.6391514,-155.993898
1295,Prof. Stuart Towne,M30-34,10,86,76,76,11:00:00,1:01:29,0:03:31,5:32:23,0:03:37,4:19:00,19.6391514,-155.993898
201,Wilfred Moen I,M30-34,10,81,83,73,11:00:00,1:02:59,0:10:01,5:13:25,0:07:35,4:26:00,19.6391514,-155.993898
2736,Mr. Jovany Schuppe MD,M35-39,10,76,86,69,10:56:00,1:07:45,0:06:15,5:10:52,0:02:08,4:29:00,19.6391514,-155.993898
148,Blake Heller,M45-49,10,74,85,73,10:52:00,1:12:40,0:07:20,5:03:25,0:02:35,4:26:00,19.6391514,-155.993898
2834,Justus Effertz,M70-74,99,-1,8,8,10:35:00,2:30:26,0:03:34,8:01:00,0:00:00,0:00:00,19.762347429454323,-156.02464896583245
119,Prof. Felix Spinka,M80+,99,1,13,11,10:33:00,2:26:36,0:05:24,8:01:00,0:00:00,0:00:00,19.743542953895144,-156.02868118838074
1426,Trisha Bayer,F45-49,10,75,84,83,11:13:00,1:10:13,0:10:47,5:40:26,0:05:34,4:06:00,19.6391514,-155.993898
2468,Jerald Bashirian,M40-44,10,78,71,81,10:55:00,1:09:31,0:05:29,5:48:09,0:08:51,3:43:00,19.6391514,-155.993898
2160,Jordyn Koepp,M75-79,99,2,12,7,10:37:00,2:27:06,0:08:54,8:01:00,0:00:00,0:00:00,19.72746783553601,-156.03115000376525
2384,Madisen Johnston DDS,M80+,99,3,24,10,10:37:00,2:30:16,0:05:44,8:01:00,0:00:00,0:00:00,19.644764340255374,-155.99466923747633
1484,Mr. Scottie Rutherford Sr.,M80+,99,6,24,15,10:35:00,2:26:44,0:07:16,8:01:00,0:00:00,0:00:00,19.62963274171246,-155.9871210190072
1248,Mrs. Shayna Littel,F35-39,10,76,84,81,11:18:00,1:12:24,0:08:36,5:43:56,0:07:04,4:06:00,19.6391514,-155.993898
1276,Raymond Collier,M25-29,10,85,71,80,11:05:00,1:04:06,0:04:54,5:49:42,0:10:18,3:56:00,19.6391514,-155.993898
818,Lucas Schulist,M30-34,10,84,85,73,11:02:00,1:04:48,0:09:12,5:21:14,0:05:46,4:21:00,19.6391514,-155.993898
109,Camden Jerde,M75-79,99,6,24,7,10:39:00,2:28:55,0:09:05,8:01:00,0:00:00,0:00:00,19.630141781177755,-155.98763633952333
731,Jimmy Greenfelder,M75-79,99,4,13,28,10:40:00,2:30:19,0:08:41,8:01:00,0:00:00,0:00:00,19.686670660669087,-156.02157843560465
1432,Curtis Ratke,M80+,99,-2,10,19,10:36:00,2:30:21,0:04:39,8:01:00,0:00:00,0:00:00,19.753236352377083,-156.0269816722274
1732,Prof. Arvid Johnson,M80+,99,2,7,15,10:36:00,2:26:45,0:08:15,8:01:00,0:00:00,0:00:00,19.75013277805403,-156.0275324850486
1562,Prof. Hermann Feeney Sr.,M80+,99,0,15,14,10:36:00,2:27:35,0:07:25,8:01:00,0:00:00,0:00:00,19.700128057574396,-156.02964228771594
712,Edison Bartell IV,M35-39,10,70,82,78,11:02:00,1:15:06,0:03:54,5:37:37,0:02:23,4:03:00,19.6391514,-155.993898
1048,Henri Wuckert III,M35-39,10,74,79,82,11:00:00,1:14:38,0:10:22,5:33:09,0:02:51,3:59:00,19.6391514,-155.993898
1493,Sterling Ferry,M35-39,10,62,75,85,10:59:00,1:22:33,0:06:27,5:49:56,0:06:04,3:34:00,19.6391514,-155.993898
1998,Miss Ally Rutherford,F40-44,10,91,90,74,11:19:00,0:57:46,0:05:14,5:35:30,0:05:30,4:35:00,19.6391514,-155.993898
1617,Ceasar Schaden,M80+,99,2,22,10,10:38:00,2:28:10,0:08:50,8:01:00,0:00:00,0:00:00,19.658662201927147,-156.00778794690999
2182,Lukas Lebsack,M80+,99,2,24,23,10:38:00,2:26:29,0:10:31,8:01:00,0:00:00,0:00:00,19.64983134057283,-156.00115749201848
1753,Prof. Annabel Collier,F35-39,10,86,79,83,11:21:00,1:01:09,0:02:51,6:06:36,0:08:24,4:02:00,19.6391514,-155.993898
636,Rosemary Gleichner,F40-44,10,83,76,77,11:20:00,1:00:53,0:06:07,5:53:07,0:03:53,4:16:00,19.6391514,-155.993898
1675,Prof. Lorenza Walter,M50-54,10,77,72,85,10:51:00,1:05:04,0:05:56,5:55:58,0:05:02,3:39:00,19.6391514,-155.993898
1261,Xander Paucek,M50-54,10,69,88,77,10:51:00,1:15:42,0:07:18,5:13:54,0:08:06,4:06:00,19.6391514,-155.993898
2116,Miss Ebony Paucek III,F30-34,10,88,86,69,11:26:00,0:55:24,0:04:36,5:36:18,0:02:42,4:47:00,19.6391514,-155.993898
1849,Donavon Kemmer I,M30-34,10,84,77,74,11:09:00,0:59:04,0:03:56,5:35:10,0:01:50,4:29:00,19.6391514,-155.993898
1310,Luis Wintheiser,M50-54,10,80,85,78,10:54:00,1:05:16,0:03:44,5:19:40,0:05:20,4:20:00,19.6391514,-155.993898
795,Prof. Eloy Jerde,M50-54,10,75,73,81,10:53:00,1:08:58,0:04:02,5:43:25,0:03:35,3:53:00,19.6391514,-155.993898
969,Prof. Joanie Hauck Jr.,F30-34,10,85,84,74,11:26:00,1:04:18,0:05:42,5:51:23,0:07:37,4:17:00,19.6391514,-155.993898
294,Clyde Adams,M35-39,10,72,82,80,11:07:00,1:15:27,0:03:33,5:34:32,0:07:28,4:06:00,19.6391514,-155.993898
775,Prof. Jed Zieme,M35-39,10,60,74,87,11:04:00,1:24:31,0:09:29,5:54:58,0:05:02,3:30:00,19.6391514,-155.993898
379,Dr. Eduardo Turner,M40-44,10,82,77,77,11:02:00,1:06:09,0:07:51,5:36:51,0:02:09,4:09:00,19.6391514,-155.993898
314,Karianne Schuppe,F35-39,10,84,80,82,11:25:00,1:07:07,0:08:53,5:51:28,0:08:32,4:09:00,19.6391514,-155.993898
956,Brandyn Haley,F50-54,10,60,86,79,11:21:00,1:27:06,0:01:54,5:39:54,0:05:06,4:07:00,19.6391514,-155.993898
1913,Carey Ritchie,M30-34,10,62,79,79,11:12:00,1:23:38,0:02:22,5:37:42,0:08:18,4:00:00,19.6391514,-155.993898
2741,Manley Balistreri,M45-49,10,68,80,82,11:00:00,1:17:51,0:03:09,5:34:39,0:03:21,4:01:00,19.6391514,-155.993898
1587,Kaylee O'Kon MD,F30-34,10,72,83,77,11:30:00,1:17:09,0:03:51,5:51:47,0:04:13,4:13:00,19.6391514,-155.993898
1047,Lavina Wisozk,F50-54,10,64,85,87,11:22:00,1:27:07,0:05:53,5:46:33,0:03:27,3:59:00,19.6391514,-155.993898
1188,Bruce Effertz,M35-39,10,57,80,77,11:10:00,1:26:43,0:07:17,5:31:23,0:03:37,4:01:00,19.6391514,-155.993898
1748,Mikel Kihn,M35-39,10,71,80,76,11:08:00,1:18:13,0:07:47,5:21:49,0:02:11,4:18:00,19.6391514,-155.993898
2056,Zelma Weissnat,F45-49,10,87,74,83,11:24:00,1:02:56,0:04:04,6:00:51,0:09:09,4:07:00,19.6391514,-155.993898
2255,Domenick Jacobson,M25-29,10,69,74,74,11:16:00,1:16:31,0:03:29,5:43:14,0:04:46,4:08:00,19.6391514,-155.993898
1659,Bradford Weber IV,M30-34,10,75,69,82,11:15:00,1:07:41,0:05:19,5:48:47,0:08:13,4:05:00,19.6391514,-155.993898
746,Nicolas Champlin,M30-34,10,77,74,74,11:13:00,1:10:26,0:05:34,5:41:49,0:03:11,4:12:00,19.6391514,-155.993898
1169,Ottis Skiles,M35-39,10,72,82,80,11:09:00,1:13:24,0:05:36,5:33:20,0:03:40,4:13:00,19.6391514,-155.993898
2052,Eliseo Schaefer,M45-49,10,73,75,81,11:03:00,1:13:35,0:07:25,5:40:18,0:06:42,3:55:00,19.6391514,-155.993898
2489,Peter Armstrong,M45-49,10,75,83,78,11:01:00,1:13:20,0:03:40,5:20:09,0:05:51,4:18:00,19.6391514,-155.993898
814,Naomi Bogan,F30-34,10,76,78,74,11:31:00,1:14:25,0:02:35,5:51:40,0:03:20,4:19:00,19.6391514,-155.993898
2477,Albertha Cremin,F35-39,10,69,91,71,11:31:00,1:19:21,0:04:39,5:21:42,0:07:18,4:38:00,19.6391514,-155.993898
526,Prof. Joshuah McKenzie,M25-29,10,63,80,80,11:16:00,1:22:27,0:09:33,5:39:59,0:06:01,3:58:00,19.6391514,-155.993898
2696,Candace D'Amore,F35-39,10,83,81,75,11:32:00,1:07:09,0:02:51,5:41:10,0:02:50,4:38:00,19.6391514,-155.993898
1778,Harold Grant,M45-49,10,72,81,74,11:05:00,1:12:47,0:09:13,5:19:10,0:07:50,4:16:00,19.6391514,-155.993898
342,Prof. Gladyce Stokes DDS,F45-49,10,59,80,80,11:27:00,1:28:20,0:05:40,5:52:20,0:02:40,3:58:00,19.6391514,-155.993898
954,Declan Mitchell Sr.,M35-39,10,62,74,80,11:14:00,1:28:10,0:09:50,5:34:28,0:10:32,3:51:00,19.6391514,-155.993898
1065,Wilson Thompson,M45-49,10,85,74,77,11:03:00,1:01:28,0:07:32,5:50:11,0:06:49,3:57:00,19.6391514,-155.993898
2813,Kailyn Thompson V,F40-44,99,42,48,49,11:30:00,1:46:38,0:05:22,7:02:57,0:10:03,2:25:00,19.68212960723772,-156.02022684708365
783,Barrett Shanahan,M18-24,10,77,77,73,11:22:00,1:07:24,0:03:36,5:39:38,0:10:22,4:21:00,19.6391514,-155.993898
2314,Mr. Garrison Ortiz Jr.,M35-39,10,71,79,79,11:12:00,1:18:47,0:07:13,5:25:48,0:09:12,4:11:00,19.6391514,-155.993898
2618,Vicente Waelchi,M35-39,10,77,74,77,11:12:00,1:05:13,0:05:47,5:51:22,0:02:38,4:07:00,19.6391514,-155.993898
2745,Vern Johnson,M45-49,10,54,81,81,11:04:00,1:36:50,0:05:10,5:16:56,0:02:04,4:03:00,19.6391514,-155.993898
975,Aimee Ratke,F18-24,10,62,75,85,11:38:00,1:29:52,0:07:08,6:00:43,0:08:17,3:52:00,19.6391514,-155.993898
830,Cara Leuschke,F35-39,10,70,83,82,11:34:00,1:22:26,0:10:34,5:46:31,0:03:29,4:11:00,19.6391514,-155.993898
355,Adaline Graham,F55-59,10,65,80,88,11:28:00,1:22:29,0:06:31,6:00:19,0:06:41,3:52:00,19.6391514,-155.993898
278,Ms. Theodora Reichel,F55-59,10,84,88,71,11:27:00,1:06:33,0:09:27,5:37:20,0:06:40,4:27:00,19.6391514,-155.993898
2821,Khalid Rutherford,M25-29,10,77,71,83,11:21:00,1:11:09,0:04:51,5:57:08,0:08:52,3:59:00,19.6391514,-155.993898
724,Mr. Gregorio Mayert,M35-39,10,86,84,68,11:14:00,1:00:05,0:03:55,5:15:48,0:09:12,4:45:00,19.6391514,-155.993898
1603,Rosendo Boyer,M35-39,10,65,73,77,11:12:00,1:22:57,0:08:03,5:40:16,0:03:44,3:57:00,19.6391514,-155.993898
1804,Zackary Dooley I,M35-39,10,94,77,69,11:13:00,0:49:54,0:06:06,5:30:58,0:04:02,4:42:00,19.6391514,-155.993898
1525,Blake Stokes,M45-49,10,67,82,74,11:08:00,1:16:25,0:10:35,5:23:31,0:03:29,4:14:00,19.6391514,-155.993898
1668,Dr. Bret Pollich,M45-49,10,63,83,77,11:08:00,1:21:27,0:09:33,5:26:18,0:05:42,4:05:00,19.6391514,-155.993898
2163,Pierre Dietrich,M45-49,10,89,85,67,11:06:00,0:54:19,0:09:41,5:07:38,0:07:22,4:47:00,19.6391514,-155.993898
2725,Ms. Else Collins,F25-29,10,72,78,79,11:37:00,1:12:16,0:04:44,6:06:49,0:03:11,4:10:00,19.6391514,-155.993898
1069,Maximilian Torp,M25-29,10,67,78,82,11:22:00,1:19:32,0:04:28,5:45:36,0:05:24,4:07:00,19.6391514,-155.993898
671,Constantin Dickens,M30-34,10,74,76,76,11:21:00,1:12:59,0:09:01,5:30:47,0:06:13,4:22:00,19.6391514,-155.993898
1887,Caleb Goodwin,M40-44,10,80,72,84,11:12:00,1:07:17,0:04:43,6:01:11,0:08:49,3:50:00,19.6391514,-155.993898
1213,Orin Green III,M40-44,10,80,75,76,11:11:00,1:01:36,0:02:24,5:34:20,0:09:40,4:23:00,19.6391514,-155.993898
2469,Ellie Waters,F40-44,10,72,74,84,11:34:00,1:15:47,0:07:13,6:00:26,0:02:34,4:08:00,19.6391514,-155.993898
991,Dr. Kaley Wiegand,M30-34,10,86,76,67,11:21:00,0:55:35,0:08:25,5:34:33,0:09:27,4:33:00,19.6391514,-155.993898
821,Rusty Prosacco,M45-49,10,63,79,81,11:08:00,1:24:56,0:09:04,5:21:35,0:08:25,4:04:00,19.6391514,-155.993898
1380,Dianna O'Reilly Jr.,F50-54,10,86,71,81,11:32:00,1:04:21,0:05:39,6:16:55,0:10:05,3:55:00,19.6391514,-155.993898
2213,Blair Gerhold,M25-29,10,64,65,84,11:25:00,1:20:40,0:10:20,6:07:36,0:05:24,3:41:00,19.6391514,-155.993898
589,Raymundo Beier,M25-29,10,62,77,76,11:22:00,1:27:55,0:07:05,5:28:10,0:01:50,4:17:00,19.6391514,-155.993898
1780,Emilio Lang DDS,M35-39,10,62,85,72,11:19:00,1:25:25,0:02:35,5:07:50,0:06:10,4:37:00,19.6391514,-155.993898
2032,Kane Wilkinson,M35-39,10,75,69,86,11:18:00,1:11:31,0:02:29,6:10:18,0:06:42,3:47:00,19.6391514,-155.993898
1702,Prof. Greg Haag I,M35-39,10,70,78,77,11:17:00,1:18:54,0:08:06,5:36:46,0:02:14,4:11:00,19.6391514,-155.993898
2753,Prof. Louie Stroman,M35-39,10,81,77,78,11:16:00,1:02:58,0:09:02,5:43:33,0:03:27,4:17:00,19.6391514,-155.993898
2318,Jaydon Pollich V,M45-49,10,67,84,76,11:11:00,1:22:11,0:08:49,5:15:20,0:05:40,4:19:00,19.6391514,-155.993898
2385,Mr. Bradly Schowalter,M45-49,10,78,86,65,11:10:00,1:07:16,0:03:44,5:04:46,0:05:14,4:49:00,19.6391514,-155.993898
1807,Stella Murray III,F18-24,99,58,70,55,11:41:00,1:34:22,0:06:38,6:06:12,0:05:48,3:48:00,19.714431775890404,-156.04775693099785
1049,Brandyn Kihn,F45-49,10,61,80,79,11:35:00,1:27:06,0:09:54,5:42:51,0:04:09,4:11:00,19.6391514,-155.993898
534,Clifton Langworth,M25-29,10,80,69,81,11:25:00,1:05:19,0:05:41,6:09:56,0:05:04,3:59:00,19.6391514,-155.993898
2470,Bradley Wolf,M30-34,10,72,74,75,11:23:00,1:13:43,0:06:17,5:49:33,0:02:27,4:11:00,19.6391514,-155.993898
608,Alf Hills,M40-44,10,85,65,80,11:16:00,1:03:14,0:05:46,6:08:51,0:03:09,3:55:00,19.6391514,-155.993898
266,Stephan Tromp,M40-44,10,82,80,79,11:13:00,1:04:15,0:06:45,5:40:59,0:04:01,4:17:00,19.6391514,-155.993898
1413,Marina Tromp,F18-24,10,67,77,72,11:43:00,1:19:19,0:01:41,5:49:19,0:02:41,4:30:00,19.6391514,-155.993898
1552,Audrey Schuppe,F25-29,10,64,83,76,11:43:00,1:24:50,0:04:10,5:48:41,0:02:19,4:23:00,19.6391514,-155.993898
2613,Mrs. Janae Balistreri,F30-34,10,77,75,75,11:41:00,1:09:58,0:09:02,5:57:23,0:05:37,4:19:00,19.6391514,-155.993898
1253,Haylie Schuster,F35-39,10,67,77,83,11:39:00,1:21:44,0:02:16,6:01:22,0:02:38,4:11:00,19.6391514,-155.993898
2001,Everett Bednar,M30-34,10,62,84,74,11:23:00,1:25:43,0:02:17,5:18:51,0:10:09,4:26:00,19.6391514,-155.993898
1279,Royal Hayes,M30-34,10,62,80,78,11:22:00,1:24:04,0:06:56,5:29:09,0:03:51,4:18:00,19.6391514,-155.993898
2149,Dayton Corkery II,M35-39,10,76,74,79,11:21:00,1:07:07,0:01:53,5:46:40,0:08:20,4:17:00,19.6391514,-155.993898
1883,Dusty Koch III,M35-39,10,66,73,75,11:21:00,1:17:38,0:07:22,5:42:12,0:05:48,4:08:00,19.6391514,-155.993898
2702,Krista Gaylord Sr.,F18-24,10,74,75,76,11:44:00,1:15:25,0:02:35,6:04:37,0:08:23,4:13:00,19.6391514,-155.993898
2253,Novella Weber,F35-39,10,77,85,73,11:38:00,1:12:30,0:02:30,5:26:49,0:07:11,4:49:00,19.6391514,-155.993898
186,Diego Blick DVM,M45-49,10,69,87,73,11:15:00,1:20:30,0:03:30,5:07:50,0:03:10,4:40:00,19.6391514,-155.993898
2077,Jerod Runolfsdottir,M50-54,10,66,90,69,11:10:00,1:17:47,0:09:13,4:57:18,0:06:42,4:39:00,19.6391514,-155.993898
1645,Lucie Hintz,F30-34,10,83,69,82,11:43:00,1:02:04,0:10:56,6:22:27,0:05:33,4:02:00,19.6391514,-155.993898
1028,Ms. Lisette Beahan IV,F30-34,10,67,86,71,11:42:00,1:22:48,0:10:12,5:30:25,0:04:35,4:34:00,19.6391514,-155.993898
2638,Prof. Layla Pfeffer,F30-34,10,79,82,69,11:42:00,1:05:09,0:08:51,5:46:19,0:05:41,4:36:00,19.6391514,-155.993898
2499,Ms. Olga Larson I,F35-39,10,82,81,72,11:40:00,1:04:05,0:07:55,5:47:25,0:05:35,4:35:00,19.6391514,-155.993898
1729,Mrs. Itzel Farrell,F45-49,10,67,82,78,11:37:00,1:20:19,0:02:41,5:57:13,0:07:47,4:09:00,19.6391514,-155.993898
1814,Gardner Runte,M25-29,10,76,64,80,11:28:00,1:08:29,0:06:31,6:13:16,0:03:44,3:56:00,19.6391514,-155.993898
357,Immanuel Corwin,M35-39,10,71,79,74,11:22:00,1:17:50,0:09:10,5:28:30,0:09:30,4:17:00,19.6391514,-155.993898
1818,Charles Abernathy III,M40-44,10,65,79,75,11:19:00,1:21:19,0:07:41,5:37:46,0:03:14,4:09:00,19.6391514,-155.993898
2125,Jamil Ryan,M45-49,10,82,64,78,11:15:00,1:02:45,0:09:15,6:03:08,0:02:52,3:57:00,19.6391514,-155.993898
2577,Creola Nader,F35-39,10,72,80,76,11:43:00,1:12:23,0:08:37,5:52:25,0:02:35,4:27:00,19.6391514,-155.993898
1638,Heloise Labadie,F35-39,10,81,74,72,11:42:00,1:05:05,0:06:55,5:57:15,0:01:45,4:31:00,19.6391514,-155.993898
642,Dr. Kareem Von III,M40-44,10,76,74,80,11:20:00,1:13:19,0:05:41,5:54:23,0:08:37,3:58:00,19.6391514,-155.993898
323,Trever Davis,M50-54,10,63,74,87,11:10:00,1:20:17,0:07:43,5:53:20,0:03:40,3:45:00,19.6391514,-155.993898
524,Velma Wolf V,F35-39,99,68,56,60,11:41:00,1:16:45,0:07:15,6:53:57,0:03:03,3:20:00,19.723626536024813,-156.05401188823834
2198,Mia Schaden,F40-44,99,49,55,50,11:40:00,1:38:08,0:01:52,6:48:12,0:06:48,3:05:00,19.722912774183875,-156.0321506709939
2795,Hoyt Ernser,M18-24,10,73,71,72,11:32:00,1:16:56,0:08:04,5:47:25,0:02:35,4:17:00,19.6391514,-155.993898
1079,Christopher Abernathy,M25-29,99,32,25,40,11:30:00,2:00:26,0:02:34,7:55:37,0:09:23,1:22:00,19.622700120334883,-155.9853047757167
1950,Bradly O'Hara,M30-34,10,54,82,69,11:28:00,1:30:33,0:10:27,5:18:11,0:04:49,4:24:00,19.6391514,-155.993898
1228,Isai Hansen Sr.,M30-34,10,56,75,78,11:28:00,1:31:29,0:04:31,5:42:29,0:08:31,4:01:00,19.6391514,-155.993898
173,Lincoln Bradtke,M30-34,10,55,78,80,11:27:00,1:30:32,0:08:28,5:30:32,0:07:28,4:10:00,19.6391514,-155.993898
1467,Mason Lynch,M75-79,99,12,28,12,11:02:00,2:15:31,0:10:29,7:58:51,0:06:09,0:31:00,19.625251580605124,-155.98690521676554
190,Emerald Harris,M18-24,10,74,79,74,11:33:00,1:12:48,0:05:12,5:42:26,0:10:34,4:22:00,19.6391514,-155.993898
1631,Salvador O'Kon,M35-39,10,82,80,67,11:23:00,1:00:38,0:08:22,5:26:59,0:09:01,4:38:00,19.6391514,-155.993898
1241,Prof. Jalen Weissnat,M40-44,10,74,76,81,11:20:00,1:15:25,0:07:35,5:50:22,0:06:38,4:00:00,19.6391514,-155.993898
2364,Dr. Marion Marvin Sr.,F40-44,10,92,76,77,11:43:00,0:51:47,0:07:13,6:03:30,0:10:30,4:30:00,19.6391514,-155.993898
2752,Lavonne Rau,F45-49,10,80,82,71,11:40:00,1:05:20,0:07:40,5:45:09,0:02:51,4:39:00,19.6391514,-155.993898
2254,Napoleon Kassulke,M45-49,10,76,77,73,11:16:00,1:13:13,0:02:47,5:41:08,0:03:52,4:15:00,19.6391514,-155.993898
2505,Eda Bernhard,F30-34,10,79,93,69,11:48:00,1:09:54,0:07:06,5:22:45,0:07:15,5:01:00,19.6391514,-155.993898
2325,Prof. Erin Goldner,M30-34,10,74,89,69,11:29:00,1:16:18,0:05:42,5:10:28,0:08:32,4:48:00,19.6391514,-155.993898
2165,Mathew Lowe,M45-49,10,68,86,75,11:19:00,1:19:38,0:10:22,5:13:47,0:04:13,4:31:00,19.6391514,-155.993898
2336,Macey Connelly,M25-29,99,42,53,44,11:33:00,1:48:18,0:03:42,6:39:35,0:03:25,2:58:00,19.711739432271624,-156.03376749255827
1935,Wilber Ward,M35-39,10,83,80,69,11:26:00,1:00:14,0:08:46,5:21:37,0:05:23,4:50:00,19.6391514,-155.993898
2607,Manuel Schaefer,M40-44,10,62,71,87,11:23:00,1:26:23,0:01:37,6:03:33,0:10:27,3:41:00,19.6391514,-155.993898
653,Leola Grady Sr.,F30-34,10,90,88,68,11:50:00,0:54:11,0:07:49,5:34:47,0:05:13,5:08:00,19.6391514,-155.993898
827,Prof. Ruben Rowe,M35-39,10,76,85,61,11:27:00,1:10:11,0:06:49,5:05:50,0:02:10,5:02:00,19.6391514,-155.993898
2451,Paxton Kub,M45-49,10,78,63,84,11:19:00,1:08:18,0:07:42,6:19:42,0:07:18,3:36:00,19.6391514,-155.993898
2076,Adelbert Haley,M50-54,99,68,80,69,11:18:00,1:18:56,0:10:04,5:18:13,0:08:47,4:22:00,19.66111351353394,-156.00873497137883
493,Oswaldo Heathcote DDS,M18-24,10,65,71,77,11:37:00,1:19:50,0:03:10,6:06:15,0:05:45,4:02:00,19.6391514,-155.993898
1464,Mr. Emmanuel Rodriguez,M35-39,10,72,81,65,11:29:00,1:11:16,0:06:44,5:20:58,0:09:02,4:41:00,19.6391514,-155.993898
1211,Rowan Adams,M40-44,10,67,78,76,11:25:00,1:19:41,0:07:19,5:28:19,0:07:41,4:22:00,19.6391514,-155.993898
1970,Neal Medhurst,M55-59,10,80,69,80,11:15:00,1:07:34,0:06:26,6:12:17,0:04:43,3:44:00,19.6391514,-155.993898
1710,Elinore Kuhlman,F35-39,10,73,77,76,11:49:00,1:11:18,0:07:42,5:52:17,0:05:43,4:32:00,19.6391514,-155.993898
1013,Kennedi Thiel,M40-44,10,61,79,74,11:27:00,1:24:53,0:08:07,5:34:41,0:04:19,4:15:00,19.6391514,-155.993898
1273,Merle Conroy,M40-44,10,76,80,65,11:27:00,1:08:46,0:07:14,5:20:25,0:02:35,4:48:00,19.6391514,-155.993898
2282,Nicolas Lehner,M45-49,10,74,71,78,11:20:00,1:09:34,0:09:26,5:53:22,0:05:38,4:02:00,19.6391514,-155.993898
737,Ara Mills,F18-24,10,65,75,75,11:55:00,1:20:47,0:02:13,5:54:16,0:07:44,4:30:00,19.6391514,-155.993898
432,Gracie Bahringer,F30-34,10,68,75,75,11:53:00,1:20:30,0:07:30,5:56:46,0:08:14,4:20:00,19.6391514,-155.993898
2046,Nellie Ankunding,F30-34,10,66,83,73,11:51:00,1:21:21,0:06:39,5:37:59,0:08:01,4:37:00,19.6391514,-155.993898
